"tasa_rep_carga","ceneval_analitico","ceneval_matematico","ceneval_lengua","ceneval_esp","tasa_aprob_per_prev","asigMuchas","carrera_IA","carrera_IDeIO","carrera_ILyCS","carrera_II","carrera_IE","carrera_NI","carrera_TS","semestre_Otoño","complejidad_carga5","año_encurso","carga_aprobada","total_recursando","practicante","situacion_Condicionado","situacion_Irregular"
11.5050973098671,880,1030,1090,1030,0.5,1,0,0,0,0,0,0,0,0,2,5,1,2,0,0,1
6.0851023779769,880,1030,1090,1030,1,1,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0
8.69851851572119,880,1030,1090,1030,0,1,0,0,0,0,0,0,0,0,3,6,0,2,0,0,1
9.90903911273811,880,1030,1090,1030,1,0,0,0,0,0,0,0,0,1,1,6,0,1,0,0,1
12.1928652391351,880,1030,1090,1030,0.5,0,0,0,0,0,0,0,0,0,1,7,1,1,0,0,1
7.52240078791889,1060,1060,1030,1030,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
6.43837360173229,1060,1060,1030,1030,0.5,0,0,0,0,0,0,0,0,1,1,4,1,1,0,0,1
6.88386224957367,1060,1060,1030,1030,1,1,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0
18.0790960451977,1060,1060,1030,1030,1,0,0,0,0,0,0,0,0,1,1,5,1,0,0,0,0
9.7067567914644,1090,1060,1210,1150,0,1,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0
4.68137873342924,1090,1060,1210,1150,1,1,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0
8.15165298059888,1090,1060,1210,1150,1,1,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0
6.0569139289264,1090,1060,1210,1150,1,0,0,0,0,0,0,0,0,1,1,5,1,0,0,0,0
18.0790960451977,1090,1060,1210,1150,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0
18.0790960451977,1090,1060,1210,1150,0,0,0,0,0,0,0,0,0,1,1,6,1,1,0,1,0
5.45824148423732,970,970,970,1060,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0
7.38952527133945,970,970,970,1060,1,1,0,0,0,0,0,0,0,1,3,4,1,0,0,0,0
5.52829910065766,970,970,970,1060,1,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0
13.5905305062943,1090,1000,970,1120,0,1,0,0,0,0,0,0,0,0,5,4,1,0,1,0,0
6.37503535720876,1090,1000,970,1120,1,1,0,0,0,0,0,0,0,1,3,4,1,0,0,0,0
8.73176252697899,1090,1000,970,1120,1,1,0,0,0,0,0,0,0,0,3,5,1,0,1,0,0
18.0790960451977,1090,1000,970,1120,1,0,0,0,0,0,0,0,0,1,1,5,1,0,0,0,0
8.51623070085175,970,1060,940,1060,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
11.7432971894897,970,1060,940,1060,0,1,0,0,0,0,0,0,0,1,2,4,0,2,0,0,1
5.84856584339028,970,1060,940,1060,1,0,0,0,0,0,0,0,0,0,2,5,0,2,0,0,1
7.27122215056887,970,1060,940,1060,1,0,0,0,0,0,0,0,0,1,1,5,0,2,0,0,1
13.6580219181812,970,1060,940,1060,1,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,1
10.5747121776444,1000,970,940,1000,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
6.70481868028439,1000,970,940,1000,0.8,1,0,0,0,0,0,0,0,1,2,4,0,1,0,0,1
7.46983650943765,1000,970,940,1000,1,1,0,0,0,0,0,0,0,0,3,5,0,1,0,0,1
7.14944369178353,1000,970,940,1000,1,0,0,0,0,0,0,0,0,1,2,5,0,2,0,0,1
5.85342611885081,1030,1060,1090,1090,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0
10.9105848265577,1030,1060,1090,1090,1,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0
6.64271763982586,1030,1060,1090,1090,1,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0
3.21316350656094,1030,1060,1090,1090,1,0,0,0,0,0,0,0,0,1,1,5,1,0,0,0,0
4.79250818078844,1030,1060,1090,1090,1,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0
10.1568664583531,1030,1060,1090,1090,1,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0
6.27751652447161,1210,1240,1210,1180,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0
11.1636232220922,1210,1240,1210,1180,1,0,0,0,0,0,0,1,0,1,1,4,0,1,0,1,0
5.70322816668484,1210,1240,1210,1180,0,0,0,0,0,0,0,1,0,0,1,5,1,3,0,1,0
8.70010936776369,1210,1240,1210,1180,1,1,0,0,0,0,0,1,0,1,3,5,0,2,0,0,1
21.8504468412293,1090,1120,1180,1120,0,0,1,0,0,0,0,0,0,0,5,4,0,0,0,0,0
12.5248222948332,1090,1120,1180,1120,0.5,0,1,0,0,0,0,0,0,1,1,4,0,1,0,0,1
4.26732757356064,1090,1120,1180,1120,0,0,1,0,0,0,0,0,0,0,1,5,1,0,0,1,0
18.8103320430969,1090,1120,1180,1120,1,0,1,0,0,0,0,0,0,1,1,5,0,4,0,0,0
20.8332229006378,1090,1120,1180,1120,0.5,0,1,0,0,0,0,0,0,0,5,6,0,1,0,0,1
11.0140928754067,1090,1120,1180,1120,0.333333333333333,1,1,0,0,0,0,0,0,1,1,6,0,3,0,0,1
12.2964782322102,1090,1120,1180,1120,0.5,0,1,0,0,0,0,0,0,0,2,7,0,1,0,0,1
9.12770288035819,1090,1120,1180,1120,0.5,0,1,0,0,0,0,0,0,1,1,7,0,1,0,0,1
15.5357436023838,1210,1150,1060,1210,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0
14.7101246533596,1210,1150,1060,1210,0.333333333333333,1,1,0,0,0,0,0,0,1,5,4,0,2,0,0,1
10.1754569250523,1210,1150,1060,1210,0.25,0,1,0,0,0,0,0,0,0,1,5,0,1,0,0,1
9.20260313179367,1210,1150,1060,1210,1,0,1,0,0,0,0,0,0,1,1,5,1,2,0,0,1
15.774686599058,1210,1150,1060,1210,1,0,1,0,0,0,0,0,0,0,1,6,0,1,0,0,1
25.3398562045869,1210,1150,1060,1210,0,0,1,0,0,0,0,0,0,1,1,6,0,1,0,1,0
15.3286824460533,1210,1150,1060,1210,0.5,0,1,0,0,0,0,0,0,0,1,7,0,2,0,0,1
16.9064118002462,1210,1150,1060,1210,0.333333333333333,0,1,0,0,0,0,0,0,1,1,7,1,2,0,0,1
8.63779237381731,1000,910,1030,1060,0,1,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0
7.48381525485575,1000,910,1030,1060,1,1,0,0,0,0,0,0,0,1,3,4,1,0,0,0,0
6.69044742656262,1000,910,1030,1060,1,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0
8.27789571208076,1060,1150,1090,1150,0,1,0,0,0,0,0,1,0,0,3,4,1,0,0,0,0
8.51413962114955,1060,1150,1090,1150,1,1,0,0,0,0,0,1,0,1,2,4,1,0,1,0,0
7.38509965865298,1060,1150,1090,1150,1,0,0,0,0,0,0,1,0,0,1,5,1,0,0,0,0
12.2413364533432,1150,1150,970,1000,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0
10.3640539467916,1030,1000,940,940,0,1,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0
13.802185866663,1030,1000,940,940,0,0,0,0,0,0,0,1,0,1,1,5,1,3,0,1,0
9.48122990318693,1030,1000,940,940,1,1,0,0,0,0,0,1,0,0,2,6,0,3,0,0,0
5.19552922753057,1030,1000,940,940,0.5,1,0,0,0,0,0,1,0,1,3,6,0,1,0,0,1
8.43513237590646,1030,1000,940,940,1,1,0,0,0,0,0,1,0,0,3,7,1,2,1,0,1
10.1061971930694,970,1000,1030,1000,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
9.23294767874232,970,1000,1030,1000,0.666666666666667,0,0,0,0,0,0,0,0,1,2,4,0,1,0,0,1
9.6581169822187,970,1000,1030,1000,0,1,0,0,0,0,0,0,0,0,3,5,0,1,0,0,1
12.7890715114341,970,1000,1030,1000,1,0,0,0,0,0,0,0,0,0,1,6,1,2,1,0,1
10.1568664583531,970,1000,1030,1000,1,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0
11.8008074566112,910,1150,1000,1060,0,1,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0
7.31549556167447,910,1150,1000,1060,1,0,0,0,0,0,0,0,0,1,2,4,1,0,0,0,0
5.95577214128907,910,1150,1000,1060,1,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0
17.7980792400861,1030,1090,1120,1000,0,1,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0
13.8876775100928,1030,1090,1120,1000,0.75,0,0,0,0,0,0,0,0,1,3,4,0,1,0,0,1
7.13774893513512,1030,1090,1120,1000,0.5,1,0,0,0,0,0,0,0,0,3,5,0,1,0,0,1
8.1034851336002,1030,1090,1120,1000,0,0,0,0,0,0,0,0,0,1,2,5,1,0,0,0,1
11.4560111615789,910,910,1120,1000,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
10.8974616060631,910,910,1120,1000,0.666666666666667,0,0,0,0,0,0,0,0,1,1,4,1,1,1,0,1
11.3676544593356,910,910,1120,1000,1,0,0,0,0,0,0,0,0,0,3,5,0,1,1,0,1
6.32189469483669,910,910,1120,1000,0.5,0,0,0,0,0,0,0,0,1,1,5,1,1,0,1,0
9.66358300896105,910,910,1120,1000,1,0,0,0,0,0,0,0,0,0,1,6,0,1,0,0,1
5.9443486229416,910,910,1120,1000,1,0,0,0,0,0,0,0,0,1,1,6,1,0,0,0,1
7.49643292057248,910,910,1120,1000,1,0,0,0,0,0,0,0,0,0,1,7,1,1,0,0,1
6.2015503875969,910,910,1120,1000,1,0,0,0,0,0,0,0,0,1,1,7,1,0,0,0,0
11.6501586365976,970,970,850,1090,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0
9.58868642706747,970,970,850,1090,1,1,0,0,0,0,0,0,0,1,3,4,1,0,1,0,0
5.26626632032157,970,970,850,1090,1,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0
13.4715025906736,970,970,850,1090,1,0,0,0,0,0,0,0,0,1,1,5,1,0,0,0,0
18.0790960451977,970,970,850,1090,1,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0
8.49332197820921,1210,1060,1210,1240,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0
8.96865039881758,1210,1060,1210,1240,0,0,0,0,0,0,0,0,0,1,2,4,0,1,0,0,1
13.8439242295273,1210,1060,1210,1240,0,0,0,0,0,0,0,0,0,0,3,5,0,2,0,0,1
17.5594484404403,1210,1060,1210,1240,0,0,0,0,0,0,0,0,0,1,1,5,1,1,0,0,1
8.97446733381416,1210,1060,1210,1240,1,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0
10.7547112323971,940,1030,1210,1030,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
27.6190476190476,940,1030,1210,1030,1,0,0,0,0,0,0,0,0,1,1,4,1,0,1,0,1
6.13107506819223,940,1030,1210,1030,1,1,0,0,0,0,0,0,0,0,3,5,1,1,0,0,1
3.81079463585831,940,1030,1210,1030,1,0,0,0,0,0,0,0,0,1,1,5,1,0,0,0,0
18.0790960451977,940,1030,1210,1030,1,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0
13.5130229471391,1090,940,1090,1120,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
14.268689008477,1090,940,1090,1120,0.25,0,0,0,0,0,0,0,0,1,1,4,0,3,0,1,0
8.72497584864677,1090,940,1090,1120,0.5,1,0,0,0,0,0,0,0,0,2,5,0,3,0,0,1
14.2608218827735,1090,940,1090,1120,0.5,1,0,0,0,0,0,0,0,1,3,5,0,2,0,0,1
11.3702464459947,1090,940,1090,1120,0.5,1,0,0,0,0,0,0,0,0,3,6,0,3,1,0,1
20.5249102878299,1090,940,1090,1120,0,0,0,0,0,0,0,0,0,1,1,6,0,3,0,1,0
11.5185863631952,1090,940,1090,1120,0.5,0,0,0,0,0,0,0,0,0,1,7,1,2,0,1,0
14.0959671600425,1090,940,1090,1120,1,0,0,0,0,0,0,0,0,1,1,7,0,3,1,0,0
6.7458717004466,1000,1000,1060,1000,0,1,0,0,0,0,1,0,0,0,2,4,1,0,0,0,0
9.64210650326437,1000,1000,1060,1000,1,1,0,0,0,0,1,0,0,1,3,4,0,0,0,0,0
10.7429924740746,1000,1000,1060,1000,1,0,0,0,0,0,1,0,0,0,4,5,0,0,0,0,1
8.59489593447674,1000,1000,1060,1000,0.5,1,0,0,0,0,1,0,0,1,3,5,0,3,1,0,1
11.4095296208681,1000,1000,1060,1000,1,0,0,0,0,0,1,0,0,0,1,6,1,0,0,0,1
6.57431970374475,1000,1000,1060,1000,1,0,0,0,0,0,1,0,0,1,1,6,1,1,0,0,0
6.97296133154428,1000,1000,1060,1000,1,0,0,0,0,0,1,0,0,0,1,7,1,0,1,0,0
4.77123439288925,1090,1030,1240,1150,0,0,0,0,0,0,1,0,0,0,3,4,1,0,0,0,0
4.77109109792985,1090,1030,1240,1150,1,0,0,0,0,0,1,0,0,1,3,4,0,0,0,0,0
6.9395450297949,1090,1030,1240,1150,1,0,0,0,0,0,1,0,0,0,3,5,0,1,0,0,1
12.3362249707631,1090,1030,1240,1150,1,0,0,0,0,0,1,0,0,1,3,5,0,0,0,0,1
6.83633811939976,1090,1030,1240,1150,1,0,0,0,0,0,1,0,0,0,1,6,1,1,1,0,1
6.9915937683827,1090,1030,1240,1150,1,0,0,0,0,0,1,0,0,1,1,6,1,1,0,0,0
4.77123439288925,1210,1270,1150,1210,0,0,0,0,0,0,1,0,0,0,3,4,1,0,0,0,0
7.1433812877578,1210,1270,1150,1210,1,1,0,0,0,0,1,0,0,1,3,4,1,0,0,0,0
6.15363425848111,1210,1270,1150,1210,1,1,0,0,0,0,1,0,0,0,3,5,1,0,0,0,0
10.5000801726805,1210,1270,1150,1210,1,0,0,0,0,0,1,0,0,0,4,6,1,0,1,0,0
7.14872714761719,1030,1120,1150,1150,0,1,0,0,0,0,1,0,0,0,3,4,1,0,0,0,0
8.29456447330519,1030,1120,1150,1150,1,1,0,0,0,0,1,0,0,1,3,4,0,0,0,0,0
7.54991781070743,1030,1120,1150,1150,0,0,0,0,0,0,1,0,0,0,3,5,1,0,0,0,1
11.2615821936931,1030,1120,1150,1150,1,0,0,0,0,0,1,0,0,1,1,5,1,2,1,0,1
6.36778437249138,850,1000,1090,1030,0,1,0,0,0,0,1,0,0,0,2,4,1,0,0,0,0
7.115395810307,850,1000,1090,1030,1,1,0,0,0,0,1,0,0,1,3,4,1,0,0,0,0
6.52390359567813,850,1000,1090,1030,1,0,0,0,0,0,1,0,0,0,3,5,1,0,1,0,0
6.67916836334078,1000,970,910,1030,0,1,0,0,0,0,1,0,0,0,2,4,0,0,0,0,0
9.52414875807796,1000,970,910,1030,0,0,0,0,0,0,1,0,0,1,3,4,1,0,0,0,1
5.95587147020246,1000,970,910,1030,1,0,0,0,0,0,1,0,0,0,1,5,1,0,0,0,0
11.6008657757533,1000,970,910,1030,1,0,0,0,0,0,1,0,0,1,3,5,0,0,1,0,0
11.7499685724568,1000,970,910,1030,1,0,0,0,0,0,1,0,0,0,3,6,0,0,1,0,1
9.8368056104742,1000,970,910,1030,0.5,0,0,0,0,0,1,0,0,1,3,6,1,1,1,0,1
6.4903425409622,970,1060,1120,1180,0,1,0,0,0,0,1,0,0,0,2,4,1,0,0,0,0
7.115395810307,970,1060,1120,1180,1,1,0,0,0,0,1,0,0,1,3,4,1,0,0,0,0
8.25993990316234,970,1060,1120,1180,1,1,0,0,0,0,1,0,0,0,2,5,0,0,1,0,0
6.76664333291446,1000,820,1090,1060,0,1,0,0,0,0,1,0,0,0,3,4,1,0,1,0,0
9.23551753128166,1000,820,1090,1060,1,1,0,0,0,0,1,0,0,1,3,4,1,0,0,0,0
5.47001398246649,1000,820,1090,1060,1,0,0,0,0,0,1,0,0,0,2,5,1,0,0,0,0
8.73189251112267,1030,1030,1000,1060,0,0,0,0,0,0,1,0,0,0,3,4,1,0,0,0,0
6.51939939169023,1030,1030,1000,1060,1,0,0,0,0,0,1,0,0,1,3,4,0,0,0,0,0
6.0932739656366,1030,1030,1000,1060,1,0,0,0,0,0,1,0,0,0,1,5,1,0,0,0,1
10.0882688948451,1030,1030,1000,1060,1,0,0,0,0,0,1,0,0,1,3,5,0,2,0,0,1
12.7523304498283,1030,1030,1000,1060,0,0,0,0,0,0,1,0,0,0,2,6,0,1,1,0,1
17.9585725642822,1030,1030,1000,1060,0,0,0,0,0,0,1,0,0,1,5,6,0,2,1,0,1
23.8148148148148,1030,1030,1000,1060,0.25,0,0,0,0,0,1,0,0,0,1,7,0,3,1,1,0
8.21236821955276,1030,1030,1000,1060,0.666666666666667,1,0,0,0,0,1,0,0,1,3,7,0,0,0,0,1
7.56735583167577,1000,1150,1030,1180,0,1,0,0,0,0,1,0,0,0,3,4,1,0,1,0,0
6.46256607268386,1000,1150,1030,1180,1,1,0,0,0,0,1,0,0,1,3,4,1,0,0,0,0
5.52343278588529,1000,1150,1030,1180,1,0,0,0,0,0,1,0,0,0,2,5,0,0,0,0,0
4.76190476190477,1000,1150,1030,1180,1,0,0,0,0,0,1,0,0,1,1,5,1,1,0,0,1
4.93709898053657,940,1090,1120,1180,0,1,0,0,0,0,1,0,0,0,2,4,1,0,0,0,0
7.115395810307,940,1090,1120,1180,1,1,0,0,0,0,1,0,0,1,3,4,1,0,0,0,0
6.64224363684766,940,1090,1120,1180,1,0,0,0,0,0,1,0,0,0,2,5,1,0,1,0,0
5.20861825084704,1210,1120,1090,1090,0,1,0,0,0,0,1,0,0,0,3,4,1,0,0,0,0
7.42416143335609,1210,1120,1090,1090,1,1,0,0,0,0,1,0,0,1,3,4,1,0,1,0,0
6.59750271297889,1210,1120,1090,1090,1,0,0,0,0,0,1,0,0,0,3,5,1,0,0,0,0
5.24792119296079,1090,1090,1090,1210,0,1,0,0,0,0,1,0,0,0,3,4,1,0,0,0,0
7.50433458824772,1090,1090,1090,1210,1,1,0,0,0,0,1,0,0,1,3,4,0,0,0,0,0
5.76676398486575,1090,1090,1090,1210,0,0,0,0,0,0,1,0,0,0,2,5,1,0,0,0,1
14.3194573086096,1090,1090,1090,1210,1,0,0,0,0,0,1,0,0,1,1,5,1,1,1,0,0
29.6296296296296,1090,1090,1090,1210,1,0,0,0,0,0,1,0,0,0,1,6,1,0,1,0,0
6.23268261721093,1180,1060,1000,1150,0,1,0,0,0,0,1,0,0,0,3,4,1,0,0,0,0
6.46256607268386,1180,1060,1000,1150,1,1,0,0,0,0,1,0,0,1,3,4,1,0,0,0,0
6.18285870003391,1180,1060,1000,1150,1,0,0,0,0,0,1,0,0,0,3,5,1,0,0,0,0
17.5148643998646,940,940,1030,1030,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0
21.578771827766,940,940,1030,1030,0.25,0,0,0,0,0,1,0,0,1,1,5,0,2,0,1,0
7.89830983453612,940,940,1030,1030,0.666666666666667,0,0,0,0,0,1,0,0,0,3,6,1,1,0,0,1
7.55631826766998,940,940,1030,1030,1,1,0,0,0,0,1,0,0,1,2,6,1,1,0,0,1
9.6980052447672,940,940,1030,1030,1,1,0,0,0,0,1,0,0,0,3,7,1,1,1,0,1
10.1180542231477,940,940,1030,1030,1,1,0,0,0,0,1,0,0,1,3,7,1,0,0,0,0
10.6516672948759,910,1150,1060,1090,0,1,0,0,0,0,1,0,0,0,2,4,1,0,0,0,0
6.5638152576481,910,1150,1060,1090,1,1,0,0,0,0,1,0,0,1,3,4,1,0,0,0,0
9.87500342521215,910,1150,1060,1090,1,0,0,0,0,0,1,0,0,0,3,5,1,0,1,0,0
11.8710198527827,910,1150,1060,1090,1,0,0,0,0,0,1,0,0,1,1,5,0,0,1,0,0
13.6143824315867,910,1150,1060,1090,0,0,0,0,0,0,1,0,0,0,1,6,0,1,1,0,1
22.6032500769875,1090,1090,1090,1150,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0
6.16103916314602,940,910,910,880,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,0,0
7.13476971591196,940,910,910,880,1,0,0,0,0,0,1,0,0,1,3,4,1,0,0,0,1
5.31053476689483,940,910,910,880,1,0,0,0,0,0,1,0,0,0,2,5,1,1,0,0,1
7.89996548271542,1000,1060,1090,1090,0,1,0,0,0,0,1,0,0,0,3,4,1,0,0,0,0
9.60958638310059,1000,1060,1090,1090,1,1,0,0,0,0,1,0,0,1,3,4,1,0,1,0,0
5.79478600972902,1000,1060,1090,1090,1,0,0,0,0,0,1,0,0,0,2,5,1,0,0,0,0
9.98462285961382,1000,1060,1090,1090,1,0,0,0,0,0,1,0,0,1,1,5,0,0,1,0,0
29.6296296296296,1000,1060,1090,1090,0,0,0,0,0,0,1,0,0,0,1,6,1,1,1,0,1
7.89298172879554,1060,1030,1210,1150,0,1,0,0,0,0,1,0,0,0,3,4,0,0,0,0,0
8.53169985696039,1060,1030,1210,1150,1,1,0,0,0,0,1,0,0,1,3,4,0,2,0,0,1
13.5141513838365,1060,1030,1210,1150,0,0,0,0,0,0,1,0,0,0,1,5,0,2,0,1,0
13.9869260821337,1060,1030,1210,1150,0,0,0,0,0,0,1,0,0,1,3,5,0,5,0,0,1
6.68186665859421,1060,1030,1210,1150,1,0,0,0,0,0,1,0,0,0,3,6,0,0,0,1,0
7.16038542185492,1060,1030,1210,1150,1,0,0,0,0,0,1,0,0,1,3,6,0,3,0,1,0
9.30560700090592,880,910,970,1090,0,1,0,0,0,0,1,0,0,0,3,4,0,0,0,0,0
11.0401135604577,880,910,970,1090,0.5,1,0,0,0,0,1,0,0,1,3,4,0,2,0,0,1
6.9536169506084,880,910,970,1090,0.666666666666667,1,0,0,0,0,1,0,0,0,2,5,0,0,0,0,1
10.1527872486129,880,910,970,1090,0,1,0,0,0,0,1,0,0,1,4,5,1,3,1,0,1
4.54056223523002,1120,1180,1090,1090,0,1,0,0,0,0,1,0,0,0,2,4,1,0,0,0,0
9.2110154669147,1120,1180,1090,1090,1,1,0,0,0,0,1,0,0,1,3,4,1,0,1,0,0
9.1911337567008,1120,1180,1090,1090,1,0,0,0,0,0,1,0,0,0,3,5,1,0,1,0,0
5.41580494647867,970,1090,1180,1120,0,1,0,0,0,0,1,0,0,0,3,4,1,0,0,0,0
9.1855181389306,970,1090,1180,1120,1,1,0,0,0,0,1,0,0,1,3,4,0,0,0,0,0
5.79478600972902,970,1090,1180,1120,0.5,0,0,0,0,0,1,0,0,0,2,5,0,0,0,0,1
10.1486690931331,970,1090,1180,1120,1,0,0,0,0,0,1,0,0,1,1,5,1,3,0,1,0
6.64224363684766,970,1090,1180,1120,1,0,0,0,0,0,1,0,0,0,2,6,1,4,1,0,0
9.25382403678026,1180,1120,1090,970,0,1,0,0,0,0,1,0,0,0,3,4,0,0,0,0,0
10.3199526216577,1180,1120,1090,970,1,1,0,0,0,0,1,0,0,1,3,4,0,0,0,0,1
9.86826309735795,1180,1120,1090,970,0.5,1,0,0,0,0,1,0,0,0,3,5,0,2,1,0,1
15.896116552162,1180,1120,1090,970,0.5,0,0,0,0,0,1,0,0,1,1,5,0,2,0,0,1
13.7779285342453,1180,1120,1090,970,0,0,0,0,0,0,1,0,0,0,1,6,1,3,0,1,0
18.4639181749672,1180,1120,1090,970,1,0,0,0,0,0,1,0,0,1,1,6,0,3,1,0,0
10.436700864115,1180,1120,1090,970,0.666666666666667,0,0,0,0,0,1,0,0,0,3,7,0,0,1,0,1
17.179381694626,1180,1120,1090,970,0.5,0,0,0,0,0,1,0,0,1,1,7,0,1,1,0,1
5.71583015077683,1240,1150,1060,1120,0,1,0,0,0,0,1,0,0,0,3,4,1,0,0,0,0
6.14372252858937,1240,1150,1060,1120,1,1,0,0,0,0,1,0,0,1,3,4,1,0,0,0,0
5.48109364421003,1240,1150,1060,1120,1,0,0,0,0,0,1,0,0,0,1,5,1,0,0,0,0
5.20861825084704,1030,910,910,1030,0,1,0,0,0,0,1,0,0,0,3,4,1,0,0,0,0
8.82324570968711,1030,910,910,1030,1,1,0,0,0,0,1,0,0,1,3,4,1,0,0,0,0
13.9702827588696,1030,910,910,1030,1,0,0,0,0,0,1,0,0,0,3,5,1,0,0,0,0
12.7513047009017,1030,910,910,1030,1,1,0,0,0,0,1,0,0,1,4,5,1,0,0,0,0
6.12942703745944,1060,970,1180,1150,0,1,0,0,0,0,1,0,0,0,3,4,1,0,0,0,0
0,1060,970,1180,1150,1,0,0,0,0,0,1,0,0,1,1,4,1,0,0,0,0
8.41601689068648,1060,970,1180,1150,1,0,0,0,0,0,1,0,0,0,3,5,1,0,1,0,0
8.09639211183107,1060,970,1180,1150,1,1,0,0,0,0,1,0,0,1,4,5,1,0,0,0,0
9.51934195059939,1060,970,1180,1150,1,0,0,0,0,0,1,0,0,0,1,6,1,0,1,0,0
5.11385579620341,940,1150,1210,1210,0,1,0,0,0,0,1,0,0,0,2,4,1,0,0,0,0
7.52872230423162,940,1150,1210,1210,1,1,0,0,0,0,1,0,0,1,3,4,0,0,0,0,0
5.76043166470364,940,1150,1210,1210,1,0,0,0,0,0,1,0,0,0,2,5,1,0,0,0,1
11.0317927583162,940,1150,1210,1210,1,0,0,0,0,0,1,0,0,1,1,5,1,1,1,0,0
11.0326325403926,1060,970,1120,1030,0,1,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0
20.8507145709544,1060,970,1120,1030,0.333333333333333,0,0,0,0,1,0,0,0,0,1,5,0,2,0,1,0
10.7799169291478,1060,970,1120,1030,0.666666666666667,0,0,0,0,1,0,0,0,1,2,5,0,0,0,0,1
5.92159546412593,1060,970,1120,1030,0.5,0,0,0,0,1,0,0,0,0,1,6,0,0,0,0,1
24.4570422599588,940,940,1060,1060,0,0,0,0,1,0,0,0,0,0,5,4,0,0,0,0,0
16.5210630507852,940,940,1060,1060,0.75,1,0,0,1,0,0,0,0,1,5,4,0,1,0,0,1
14.0324945854113,940,940,1060,1060,0.75,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,1
19.2369450071148,940,940,1060,1060,0.333333333333333,0,0,0,1,0,0,0,0,1,5,5,0,2,0,0,1
7.96426423373422,1150,1150,1120,1210,0,1,0,0,0,0,0,1,0,0,3,4,1,0,0,0,0
4.58245252651148,1150,1150,1120,1210,1,1,0,0,0,0,0,1,0,1,3,4,1,0,0,0,0
12.5385421076318,1150,1150,1120,1210,1,1,0,0,0,0,0,1,0,0,4,5,0,0,0,0,0
11.9216037502648,1150,1150,1120,1210,0.666666666666667,1,0,0,0,0,0,1,0,1,4,5,1,1,0,0,1
10.3385696029713,1150,1150,1120,1210,1,0,0,0,0,0,0,1,0,0,3,6,1,0,0,0,0
18.5219821514369,1090,910,970,970,0,0,0,0,0,1,0,0,0,0,4,4,1,0,0,0,0
13.8704897343456,1090,910,970,970,1,1,0,0,0,1,0,0,0,1,4,4,0,0,0,0,0
16.462964098821,1090,910,970,970,0.666666666666667,1,0,0,0,1,0,0,0,0,1,5,0,1,0,0,1
12.8528131730212,1090,910,970,970,0.5,0,0,0,0,1,0,0,0,1,2,5,0,0,0,0,1
17.2877533466365,1090,910,970,970,0,0,0,0,0,1,0,0,0,0,1,6,0,1,0,0,1
16.0711562688138,1090,910,970,970,0.333333333333333,0,0,0,0,1,0,0,0,1,1,6,1,2,0,0,1
14.0012305952589,1090,910,970,970,1,0,0,0,0,1,0,0,0,0,2,7,1,1,0,0,1
12.4444444444444,1090,910,970,970,1,0,0,0,0,1,0,0,0,1,1,7,1,0,0,0,0
